CountryCode,Sector,SubsectorCode,FuelType,Scenario,Model,CTScenarioRate,Year,Time,el_inc,el_dem,el_cons,eff,EmissionsFactor,ProportionOfMaxCTaxRate,BaseYearEnergy,GDPFactor,BaseYearPrice,BaselinePrice,BaseYearEmissions,CTRate,FuelPrice,PriceChangeFactor,IncomeEffect,EfficiencyEffect,PriceEffect,TotalEffect,EnergyConsumption,Emissions,SensitivityPerDolPerT,DeltaPerDolPerT
CHN,tra,ral,lpg,CarbonTax,R,100,2030,12,0.6,-0.3,-0.3,0.01,0.0630667,1,0,1.8938878602354905,22.132647,21.0516425,0,100,27.3583125,1.236106666319668,1.4669406931837206,0.9198149420053475,0.8975351509247551,1.4669406931837206,0,0,-0.0019608751463494776,-0
CHN,tra,ral,ker,CarbonTax,R,0,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,20,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,40,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,60,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,80,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,100,2018,0,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1,14.16856441,14.16856441,0,0,14.16856441,1,1,1,1,1,0,0,-0.002586854669209215,-0
CHN,tra,ral,ker,CarbonTax,R,0,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,20,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,40,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,60,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,80,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,100,2019,1,0.6,-0.3,-0.3,0.01,0.0718667,0,0,1.061101203,14.16856441,12.64598052,0,0,12.64598052,0.8925378855655003,1.0362250435748748,0.9930589694072514,1.0596938248109113,1.0362250435748748,0,0,-0.0026619577184230636,-0
CHN,tra,ral,ker,CarbonTax,R,0,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,0,10.24786064,0.7232815085180532,1.0435499696142017,0.9861661167201923,1.1796501991775914,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,20,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,20,11.68519464,0.8247267896635126,1.0435499696142017,0.9861661167201923,1.1032700988795436,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,40,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,40,13.12252864,0.926172070808972,1.0435499696142017,0.9861661167201923,1.0398896194696912,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,60,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,60,14.559862640000002,1.0276173519544316,1.0435499696142017,0.9861661167201923,0.9862022095487677,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,80,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,80,15.997196640000002,1.129062633099891,1.0435499696142017,0.9861661167201923,0.9399695877254678,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,100,2020,2,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.0736319232490266,14.16856441,10.24786064,0,100,17.434530640000002,1.2305079142453503,1.0435499696142017,0.9861661167201923,0.8996155428757455,1.0435499696142017,0,0,-0.0026621673759874105,-0
CHN,tra,ral,ker,CarbonTax,R,0,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,0,15.29259829,1.0793329406899312,1.100173788981769,0.9793211075345054,0.9618131928207475,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,20,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,20,16.72993229,1.1807782218353906,1.100173788981769,0.9793211075345054,0.9187432247771837,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,40,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,40,18.16726629,1.28222350298085,1.100173788981769,0.9793211075345054,0.8809241094525267,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,60,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,60,19.60460029,1.3836687841263093,1.100173788981769,0.9793211075345054,0.8473710196859835,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,80,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,80,21.04193429,1.4851140652717687,1.100173788981769,0.9793211075345054,0.8173395159251268,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,100,2021,3,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.1724711265770138,14.16856441,15.29259829,0,100,22.47926829,1.586559346417228,1.100173788981769,0.9793211075345054,0.7902550428101164,1.100173788981769,0,0,-0.0027871377879434803,-0
CHN,tra,ral,ker,CarbonTax,R,0,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,0,14.67882471,1.0360135498018321,1.1374191903241286,0.9725236097669839,0.9821179030956271,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,20,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,20,16.11615871,1.1374588309472915,1.1374191903241286,0.9725236097669839,0.9364245689039443,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,40,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,40,17.55349271,1.2389041120927509,1.1374191903241286,0.9725236097669839,0.8965009948582424,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,60,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,60,18.99082671,1.3403493932382102,1.1374191903241286,0.9725236097669839,0.8612293240843454,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,80,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,80,20.42816071,1.4417946743836696,1.1374191903241286,0.9725236097669839,0.8297729199718435,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,100,2022,4,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.239369827006114,14.16856441,14.67882471,0,100,21.86549471,1.543239955529129,1.1374191903241286,0.9725236097669839,0.8014915276967824,1.1374191903241286,0,0,-0.00286149331231429,-0
CHN,tra,ral,ker,CarbonTax,R,0,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,0,14.58115038,1.0291198146869984,1.1752567684930286,0.965773293639421,0.9854676460529453,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,20,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,20,16.01848438,1.1305650958324578,1.1752567684930286,0.965773293639421,0.9393323028859945,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,40,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,40,17.45581838,1.2320103769779172,1.1752567684930286,0.965773293639421,0.8990558544989228,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,60,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,60,18.89315238,1.3334556581233765,1.1752567684930286,0.965773293639421,0.8634971827140742,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,80,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,80,20.33048638,1.4349009392688359,1.1752567684930286,0.965773293639421,0.8318036483190157,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,100,2023,5,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3088441465247902,14.16856441,14.58115038,0,100,21.76782038,1.5363462204142952,1.1752567684930286,0.965773293639421,0.8033236648028407,1.1752567684930286,0,0,-0.0029361617946244366,-0
CHN,tra,ral,ker,CarbonTax,R,0,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,0,14.4839427,1.0222590151601676,1.2136570624288427,0.9590698316626103,0.9888351956826951,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,20,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,20,15.9212767,1.123704296305627,1.2136570624288427,0.9590698316626103,0.9422528482768596,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,40,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,40,17.3586107,1.2251495774510863,1.2136570624288427,0.9590698316626103,0.9016200306717181,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,60,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,60,18.7959447,1.3265948585965457,1.2136570624288427,0.9590698316626103,0.8657718521833973,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,80,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,80,20.2332787,1.428040139742005,1.2136570624288427,0.9590698316626103,0.8338393542182965,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,100,2024,6,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.3808928441527688,14.16856441,14.4839427,0,100,21.6706127,1.5294854208874644,1.2136570624288427,0.9590698316626103,0.8051594152244308,1.2136570624288427,0,0,-0.003011051947079831,-0
CHN,tra,ral,ker,CarbonTax,R,0,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,0,14.36195564,1.013649317207007,1.2526086763408328,0.9524128986204579,0.9931097749951115,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,20,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,20,15.79928964,1.1150945983524663,1.2526086763408328,0.9524128986204579,0.9459561974858702,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,40,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,40,17.23662364,1.2165398794979259,1.2526086763408328,0.9524128986204579,0.9048686905892368,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,60,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,60,18.67395764,1.3179851606433852,1.2526086763408328,0.9524128986204579,0.8686516212164378,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,80,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,80,20.11129164,1.4194304417888446,1.2526086763408328,0.9524128986204579,0.8364149780334328,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,100,2025,7,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.4555451872526555,14.16856441,14.36195564,0,100,21.54862564,1.520875722934304,1.2526086763408328,0.9524128986204579,0.8074807895026872,1.2526086763408328,0,0,-0.0030861193283914733,-0
CHN,tra,ral,ker,CarbonTax,R,0,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,0,14.11461422,0.9961922613725126,1.2928104195301269,0.9458021715542049,1.0019475473365753,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,20,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,20,15.55194822,1.097637542517972,1.2928104195301269,0.9458021715542049,0.9535993229998267,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,40,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,40,16.98928222,1.1990828236634314,1.2928104195301269,0.9458021715542049,0.911563478962927,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,60,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,60,18.42661622,1.3005281048088908,1.2928104195301269,0.9458021715542049,0.874578771630913,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,80,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,80,19.86395022,1.4019733859543502,1.2928104195301269,0.9458021715542049,0.8417104472034823,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,100,2026,8,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.5342333049992871,14.16856441,14.11461422,0,100,21.30128422,1.5034186670998095,1.2928104195301269,0.9458021715542049,0.8122490862465997,1.2928104195301269,0,0,-0.0031630581857971943,-0
CHN,tra,ral,ker,CarbonTax,R,0,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,0,14.22152731,1.003738056903113,1.3343024141650515,0.9392373297467591,0.9980989545377745,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,20,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,20,15.65886131,1.1051833380485723,1.3343024141650515,0.9392373297467591,0.9502732241432184,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,40,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,40,17.096195310000002,1.2066286191940319,1.3343024141650515,0.9392373297467591,0.9086517197033454,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,60,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,60,18.533529310000002,1.3080739003394912,1.3343024141650515,0.9392373297467591,0.8720021124109667,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,80,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,80,19.970863310000002,1.4095191814849506,1.3343024141650515,0.9392373297467591,0.8394093355087391,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,100,2027,9,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.6171753750991227,14.16856441,14.22152731,0,100,21.408197310000002,1.51096446263041,1.3343024141650515,0.9392373297467591,0.8101777883640799,1.3343024141650515,0,0,-0.003241915176349757,-0
CHN,tra,ral,ker,CarbonTax,R,0,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,0,13.95910947,0.9852169257280455,1.3771260701114698,0.9327180547071353,1.0076245709059952,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,20,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,20,15.39644347,1.086662206873505,1.3771260701114698,0.9327180547071353,0.9584992400741689,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,40,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,40,16.83377747,1.1881074880189644,1.3771260701114698,0.9327180547071353,0.9158483686318566,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,60,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,60,18.27111147,1.2895527691644237,1.3771260701114698,0.9327180547071353,0.8783670779247857,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,80,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,80,19.70844547,1.390998050309883,1.3771260701114698,0.9327180547071353,0.8450909952301042,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,100,2028,10,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7046013701470277,14.16856441,13.95910947,0,100,21.14577947,1.4924433314553427,1.3771260701114698,0.9327180547071353,0.8152899645353309,1.3771260701114698,0,0,-0.0033227381202910154,-0
CHN,tra,ral,ker,CarbonTax,R,0,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,0,13.71755568,0.9681683537619603,1.4213241262606824,0.9262440301550041,1.0166349824909766,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,20,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,20,15.15488968,1.0696136349074197,1.4213241262606824,0.9262440301550041,0.9662605872008763,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,40,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,40,16.59222368,1.171058916052879,1.4213241262606824,0.9262440301550041,0.9226241963554082,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,60,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,60,18.02955768,1.2725041971983384,1.4213241262606824,0.9262440301550041,0.8843492178022244,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,80,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,80,19.46689168,1.3739494783437978,1.4213241262606824,0.9262440301550041,0.8504228301796334,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,100,2029,11,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.7967536952688423,14.16856441,13.71755568,0,100,20.90422568,1.4753947594892571,1.4213241262606824,0.9262440301550041,0.8200810930553879,1.4213241262606824,0,0,-0.00340557603005093,-0
CHN,tra,ral,ker,CarbonTax,R,0,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,0,13.47654227,0.9511579211573771,1.4669406931837206,0.9198149420053475,1.0258672350443,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,ker,CarbonTax,R,20,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,20,14.91387627,1.0526032023028364,1.4669406931837206,0.9198149420053475,0.9741930112522516,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,ker,CarbonTax,R,40,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,40,16.35121027,1.1540484834482958,1.4669406931837206,0.9198149420053475,0.9295349681871881,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,ker,CarbonTax,R,60,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,60,17.78854427,1.2554937645937552,1.4669406931837206,0.9198149420053475,0.8904398223602437,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,ker,CarbonTax,R,80,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,80,19.22587827,1.3569390457392148,1.4669406931837206,0.9198149420053475,0.85584324437561,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,ker,CarbonTax,R,100,2030,12,0.6,-0.3,-0.3,0.01,0.0718667,1,0,1.8938878602354905,14.16856441,13.47654227,0,100,20.66321227,1.4583843268846741,1.4669406931837206,0.9198149420053475,0.824945553367262,1.4669406931837206,0,0,-0.0034904791399695606,-0
CHN,tra,ral,jfu,CarbonTax,R,0,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,20,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,40,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,60,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,80,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,100,2018,0,0.6,-0.3,-0.3,0.01,0.0715,0,0,1,14.22123464,14.22123464,0,0,14.22123464,1,1,1,1,1,0,0,-0.0025641233636237927,-0
CHN,tra,ral,jfu,CarbonTax,R,0,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,20,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,40,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,60,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,80,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,100,2019,1,0.6,-0.3,-0.3,0.01,0.0715,0,0,1.061101203,14.22123464,12.79539589,0,0,12.79539589,0.8997387508121446,1.0362250435748748,0.9930589694072514,1.0553599838883772,1.0362250435748748,0,0,-0.002638566464529606,-0
CHN,tra,ral,jfu,CarbonTax,R,0,2020,2,0.6,-0.3,-0.3,0.01,0.0715,1,0,1.0736319232490266,14.22123464,10.60943598,0,0,10.60943598,0.7460277710459041,1.0435499696142017,0.9861661167201923,1.161167716527675,1.0435499696142017,0,0,-0.0026387742797832044,-0
CHN,tra,ral,jfu,CarbonTax,R,20,2020,2,0.6,-0.3,-0.3,0.01,0.0715,1,0,1.0736319232490266,14.22123464,10.60943598,0,20,12.03943598,0.8465816284429155,1.0435499696142017,0.9861661167201923,1.0886515412720963,1.0435499696142017,0,0,-0.0026387742797832044,-0
CHN,tra,ral,jfu,CarbonTax,R,40,2020,2,0.6,-0.3,-0.3,0.01,0.0715,1,0,1.0736319232490266,14.22123464,10.60943598,0,40,13.46943598,0.947135485839927,1.0435499696142017,0.9861661167201923,1.0280868984802036,1.0435499696142017,0,0,-0.0026387742797832044,-0
CHN,tra,ral,jfu,CarbonTax,R,60,2020,2,0.6,-0.3,-0.3,0.01,0.0715,1,0,1.0736319232490266,14.22123464,10.60943598,0,60,14.89943598,1.0476893432369385,1.0435499696142017,0.9861661167201923,0.9765206050067934,1.0435499696142017,0,0,-0.0026387742797832044,-0
