CountryCode,FuelType,Year,Capacity.MW,PowerOutput.MWy,EffectiveCapacity.MW,CapacityFactor,ThermalEfficiency,LCOE.TotalCalc.USD_kWh,LCOE.USD_kWh,VarOpex.USD_kWh,LCOE.Var.USD_kWh,LCOE.Fixed.USD_kWh,TotalThisYearDemand.MWy,FuelCostPerkWh,TotalNonCoalAndGasGeneration,RequiredCoalAndGas,MaximumGen,SumMaximumGen,OtherMaximumGen,MinimumGen,RemainderAfterMinimas,MinVarCost,RelVarCost,LogitExp,SumLogitExp,ProportionOfCoalGasGeneration,SumProportionOfCoalGasGeneration,GenerationShare,EffectiveEndOfYearRetirements,TotalEffectiveCapacity,TotalRetirements,TotalPredictedNextYearDemand.MWy,CostOfCheapestOption,RelativeCost,LogitNominator,SumLogitNominator,ProportionOfInvestment,CheckSum,NamePlateEndOfYearRetirements,TotalNewEffectiveInvestmentsNeeded,NewEffectiveInvestments,NewNameplateInvestments,NextYearEffectiveCapacity.MW,NextYearCapacity.MW,ThisYearGenerationCost,Price
CHN,coa,2018,1117607,544846.5753,545078.114787864,0.487718952,0.359969474,0.06185304061018131,0.061267026,0.0032,0.046158948610181313,0.015694092,816084.5890360001,0.04295894861018131,245670.890446,570413.69859,1005846.3,1048122,42275.69999999995,528137.9985900001,42275.69999999995,0.046158948610181313,1,0.36787944117144233,0.5685758484325957,0.6470191130797815,1,0.6676349273346774,21803.124591514563,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1.1917116781787802,0.30370098057346023,1.9229836574313655,0.15793216931397652,1,44704.280000000006,32777.916791971285,5176.687504549043,10614.079037365445,528451.6777008985,1083516.7990373655,0,4.295530593
CHN,nga,2018,46973,25567.12329,23045.516818378,0.490611986,0.363221503,0.09611408993739484,0.084858665,0.005,0.07412951393739484,0.021984576,816084.5890360001,0.06912951393739483,245670.890446,570413.69859,42275.700000000004,1048122,1005846.3,0,42275.69999999995,0.046158948610181313,1.6059619243806613,0.20069640726115334,0.5685758484325957,0.3529808869202185,1,0.03132901127345287,921.8206727351201,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1.8518133027249288,0.15695230607846464,1.9229836574313655,0.08161915753777878,1,1878.92,32777.916791971285,2675.305954404109,5452.997543366397,24799.00210004699,50547.077543366395,0,6.974812765
CHN,oil,2018,15000,1227.16895,1126.59612,0.075106408,0.321523472,0.18921641715819043,0.190673637,0.005,0.12159933715819045,0.06761708,816084.5890360001,0.11659933715819044,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.001503727636187314,45.0638448,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,3.6455995017558807,0.026105754715954953,1.9229836574313655,0.013575650846053387,1,600,32777.916791971285,444.9815538287925,5924.681604115491,1526.5138290287925,20324.68160411549,0,10.41372881
CHN,nuc,2018,44660,33675.79909,33614.05136782,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.04126508396608682,1344.5620547128,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1.0031892374593538,0.3667080551840375,1.9229836574313655,0.1906974371658829,1,1786.4,32777.916791971285,6250.664727865482,8304.70221193622,38520.15404097269,51178.302211936214,0,0
CHN,wnd,2018,184270,41757.99087,40783.95171926,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.051168704115987076,1631.3580687704002,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1,0.36787944117144233,1.9229836574313655,0.1913065874219852,1,7370.800000000001,32777.916791971285,6270.631404273811,28331.959022005747,45423.22505476341,205231.15902200577,0,0
CHN,sol,2018,174330,20228.3105,22479.1335171,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.024787026702580785,899.165340684,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1.030652053499579,0.3567742488096381,1.9229836574313655,0.1855316073180783,1,6973.2,32777.916791971285,6081.339586952661,47161.957082864785,27661.30776336866,214518.75708286476,0,0
CHN,hyd,2018,352590,136894.9772,139901.27864286,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.16774606338505568,5596.0511457144,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,1.5405644012008706,0.21426013861487786,1.9229836574313655,0.11142067577478888,1,14103.6,32777.916791971285,3652.137639451241,9204.399150499346,137957.36513659687,347690.7991504994,0,0
CHN,ore,2018,2594.4712999106086,1548.173516,1548.173516,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.0018970748091552373,61.926940640000005,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,2.380815259879888,0.09247515548609128,1.9229836574313655,0.048089413099649224,1,103.77885199642435,32777.916791971285,1576.2707811550363,2641.557461311344,3062.5173565150362,5132.249909225528,0,0
CHN,bio,2018,11871.10331,10338.47032,11871.10331,1,0.287212967,0.16955661055324664,0.147883708,0.0121,0.14359504955324665,0.025961561,816084.5890360001,0.13149504955324665,245670.890446,570413.69859,0,0,0,0,0,0,0,0,0,0,0,0.012668380776816675,474.84413240000003,819447.9197992821,32777.916791971285,816084.5890360001,0.051902689,3.266817458210048,0.038127576797398595,1.9229836574313655,0.01982730152180684,1,474.84413240000003,32777.916791971285,649.8976394911102,649.8976394911102,12046.15681709111,12046.15681709111,0,10.49085648
CHN,coa,2019,1083516.7990373655,531213.6628537414,528451.6777008985,0.487718952,0.359969474,0.0626159058169127,0.061267026,0.0032,0.046921813816912704,0.015694092,816084.5890360001,0.0437218138169127,266197.23999833653,549887.3490376635,975165.1191336289,1020657.4889226586,45492.369789029704,504394.97924863384,45492.369789029704,0.046921813816912704,1,0.36787944117144233,0.6240316572572385,0.5895204784775766,1,0.6509296585066476,21138.06710803594,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1.2064096682334262,0.2992698308505069,1.950022113033248,0.15346996777641378,1,43340.67196149462,32777.91679197128,5030.425833841804,10314.189787404046,512344.0364267043,1050490.316863275,0,4.371810645
CHN,nga,2019,50547.077543366395,18673.686183922062,24799.00210004699,0.490611986,0.363221503,0.08589130831975475,0.084858665,0.005,0.06390673231975476,0.021984576,816084.5890360001,0.058906732319754754,266197.23999833653,549887.3490376635,45492.369789029755,1020657.4889226586,975165.1191336289,0,45492.369789029704,0.046921813816912704,1.3619834171184562,0.2561522160857962,0.6240316572572385,0.4104795215224234,1,0.02288204732058518,991.9600840018796,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1.6548527634041224,0.1911201935206532,1.950022113033248,0.09800924422511643,1,2021.883101734656,32777.91679197128,3212.538852054858,6548.0235781578685,27019.58086809997,55073.21801978961,0,5.943386625
CHN,oil,2019,20324.68160411549,1526.5138290287923,1526.5138290287923,0.075106408,0.321523472,0.19128698867777144,0.190673637,0.005,0.12366990867777145,0.06761708,816084.5890360001,0.11866990867777144,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.0018705338264406962,61.060553161151695,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,3.6854928398367073,0.02508480888336116,1.950022113033248,0.01286385867919307,1,812.9872641646195,32777.91679197128,421.650489410268,5614.041473135927,1887.1037652779085,25125.735813086798,0,10.59865585
CHN,nuc,2019,51178.302211936214,38520.15404097268,38520.15404097268,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.04720117811129679,1540.8061616389073,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1.0031892374593538,0.3667080551840375,1.950022113033248,0.18805328038748506,1,2047.1320884774486,32777.91679197128,6163.99477699823,8189.551557723885,43143.342656332,57320.72168118265,0,0
CHN,wnd,2019,205231.15902200577,45423.22505476342,45423.22505476342,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.05565994709987062,1816.9290021905367,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1,0.36787944117144233,1.950022113033248,0.18865398433826375,1,8209.246360880232,32777.91679197128,6183.684601113462,27939.116083963738,49789.98065368634,224961.02874508928,0,0
CHN,sol,2019,214518.75708286476,27661.307763368655,27661.307763368655,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.03389514780084694,1106.4523105347462,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1.030652053499579,0.3567742488096381,1.950022113033248,0.18295907847664242,1,8580.75028331459,32777.91679197128,5997.0174506431285,46508.02271250044,32551.872903477037,252446.02951205062,0,0
CHN,hyd,2019,347690.7991504994,137957.36513659687,137957.36513659687,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.1690478744361035,5518.294605463875,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,1.5405644012008706,0.21426013861487786,1.950022113033248,0.10987574816861818,1,13907.631966019979,32777.91679197128,3601.498130926557,9076.773552764116,136040.56866205955,342859.9407372435,0,0
CHN,ore,2019,5132.249909225528,3062.5173565150362,3062.5173565150362,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.0037526959798770796,122.50069426060145,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,2.380815259879888,0.09247515548609128,1.950022113033248,0.04742261888622725,1,205.28999636902114,32777.91679197128,1554.4146559101225,2604.9303719772693,4494.4313181645575,7531.890284833777,0,0
CHN,bio,2019,12046.15681709111,12046.15681709111,12046.15681709111,1,0.287212967,0.17189170027779938,0.147883708,0.0121,0.14593013927779938,0.025961561,816084.5890360001,0.13383013927779938,266197.23999833653,549887.3490376635,0,0,0,0,0,0,0,0,0,0,0,0.014760916918331509,481.84627268364443,819447.9197992821,32777.91679197128,816084.5890360001,0.051902689,3.311807222122911,0.03645024051263967,1.950022113033248,0.018692219062040036,1,481.84627268364443,32777.91679197128,612.6920010728477,612.6920010728477,12177.002545480314,12177.002545480314,0,10.67715316
CHN,coa,2020,1050490.316863275,525595.8117155618,512344.0364267043,0.487718952,0.359969474,0.039756000503941645,0.061267026,0.0032,0.024061908503941645,0.015694092,816084.5890360001,0.020861908503941644,280084.3025044777,536000.2865315224,945441.2851769475,995007.1813947582,49565.89621781069,486434.3903137117,49565.89621781069,0.024061908503941645,1,0.36787944117144233,0.46561829343887146,0.790088032096916,1,0.6440457506205598,20493.761457068173,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,1,0.36787944117144233,1.6042717438939995,0.22931242326720774,0.9999999999999999,42019.612674530996,32777.91679197128,7516.383529217834,15411.300910893931,499366.658498854,1023882.0050996379,0,2.086013953
CHN,nga,2020,55073.21801978961,10404.47481596067,27019.58086809997,0.490611986,0.363221503,0.07793948862806652,0.084858665,0.005,0.05595491262806651,0.021984576,816084.5890360001,0.050954912628066514,280084.3025044777,536000.2865315224,49565.89621781065,995007.1813947582,945441.2851769475,0,49565.89621781069,0.024061908503941645,2.325456129920051,0.09773885226742914,0.46561829343887146,0.209911967903084,1,0.012749260255301419,1080.7832347239987,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,1.9604459110603727,0.14079562459503836,1.6042717438939995,0.08776295233704576,0.9999999999999999,2202.9287207915845,32777.91679197128,2876.686749121427,5863.46610195012,28815.484382497394,58733.75540094815,0,5.141088875
CHN,oil,2020,25125.735813086798,1887.1037652779087,1887.1037652779087,0.075106408,0.321523472,0.12924054918423425,0.190673637,0.005,0.061623469184234246,0.06761708,816084.5890360001,0.05662346918423425,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.0023123874542307554,75.48415061111635,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,3.250843836049871,0.03874150255823349,1.6042717438939995,0.02414896522717369,0.9999999999999999,1005.0294325234719,32777.91679197128,791.552772828507,10539.084399143507,2603.1723874952995,34659.79077970683,0,5.057159558
CHN,nuc,2020,57320.72168118265,43143.342656332,43143.342656332,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.05286626317413379,1725.7337062532802,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,1.309694595532507,0.26990247321992017,1.6042717438939995,0.16823987223311318,0.9999999999999999,2292.8288672473063,32777.91679197128,5514.5525331488625,7326.695417803796,46932.16148322758,62354.58823173914,0,0
CHN,wnd,2020,224961.02874508928,49789.98065368634,49789.98065368634,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.061010808588483144,1991.5992261474537,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,1.3055309473309333,0.2710285949275872,1.6042717438939995,0.16894182420100962,0.9999999999999999,8998.441149803572,32777.91679197128,5537.5610563445325,25019.80148654221,53335.94248388342,240982.38908182792,0,0
CHN,sol,2020,252446.02951205062,32551.87290347704,32551.87290347704,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.03988786620995862,1302.0749161390816,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,1.345548151773877,0.26039693169202666,1.6042717438939995,0.1623147279649601,0.9999999999999999,10097.841180482024,32777.91679197128,5320.338647346915,41260.24856280326,36570.13663468487,283608.4368943719,0,0
CHN,hyd,2020,342859.9407372435,136040.56866205952,136040.56866205952,0.396781754,1,0.07995943500000001,0.079959769,9.33e-4,9.33e-4,0.079026435,816084.5890360001,0,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.16669910262949264,5441.622746482381,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,2.0112545021240846,0.13382069098180646,1.6042717438939995,0.08341522656067457,0.9999999999999999,13714.397629489742,32777.91679197128,2734.1773553892235,6890.884794539276,133333.12327096637,336036.42790229304,0,0
CHN,ore,2020,7531.890284833777,4494.4313181645575,4494.4313181645575,0.596720232,1,0.123570714,0.123570713,0.005555556,0.005555556,0.118015158,816084.5890360001,0,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.005507310612829491,179.7772527265823,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,3.1082280016509323,0.04468005822389549,1.6042717438939995,0.027850679533533984,0.9999999999999999,301.2756113933511,32777.91679197128,912.8872563500344,1529.8413014929154,5227.54132178801,8760.45597493334,0,0
CHN,bio,2020,12177.002545480314,12177.002545480314,12177.002545480314,1,0.287212967,0.10191874982950017,0.147883708,0.0121,0.07595718882950016,0.025961561,816084.5890360001,0.06385718882950016,280084.3025044777,536000.2865315224,0,0,0,0,0,0,0,0,0,0,0,0.014921250455010304,487.0801018192126,819447.919799282,32777.91679197128,816084.5890360001,0.039756000503941645,2.563606714397625,0.07702642652404927,1.6042717438939995,0.048013328675281276,0.9999999999999999,487.0801018192126,32777.91679197128,1573.7768922239381,1573.7768922239381,13263.69933588504,13263.69933588504,0,5.09461463
CHN,coa,2021,1023882.0050996379,512022.3066320623,499366.658498854,0.487718952,0.359969474,0.04080655863543477,0.061267026,0.0032,0.025112466635434764,0.015694092,816084.5890360001,0.021912466635434762,291265.7769179306,524818.8121180695,921493.8045896741,974354.1844505274,52860.37986085331,471958.4322572162,52860.37986085331,0.025112466635434764,1,0.36787944117144233,0.48538108974128835,0.7579187754667672,1,0.6274132773869541,19974.66633995416,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,1,0.36787944117144233,1.6397780006920837,0.2243471012638146,1,40955.280203985516,32777.91679197128,7353.63061774527,15077.598661257825,486745.6227766451,998004.3235569102,0,2.191060858
CHN,nga,2021,58733.75540094815,12796.505486007205,28815.484382497398,0.490611986,0.363221503,0.0757579740121766,0.084858665,0.005,0.05377339801217661,0.021984576,816084.5890360001,0.04877339801217661,291265.7769179306,524818.8121180695,52860.37986085333,974354.1844505274,921493.8045896741,0,52860.37986085331,0.025112466635434764,2.14130291511468,0.11750164856984602,0.48538108974128835,0.24208122453323275,1,0.015680366542790713,1152.6193752998959,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,1.856514652191019,0.15621615025688837,1.6397780006920837,0.09526664596729306,1,2349.3502160379257,32777.91679197128,3122.642194566118,6364.789861791347,30785.50720176362,62749.19504670156,0,4.920985259
CHN,oil,2021,34659.79077970683,2603.1723874952995,2603.1723874952995,0.075106408,0.321523472,0.1571147130586527,0.190673637,0.005,0.08949763305865271,0.06761708,816084.5890360001,0.08449763305865271,291265.7769179306,524818.8121180695,0,0,0,0,0,0,0,0,0,0,0,0.0031898315719578736,104.12689549981198,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,3.8502318821421184,0.02127480261956247,1.6397780006920837,0.012974196879445413,1,1386.3916311882733,32777.91679197128,425.26714575711514,5662.195238482383,2924.3126377526028,38935.59438700094,0,7.546658988
CHN,nuc,2021,62354.58823173914,46932.16148322758,46932.16148322758,0.752665727,0.329613554,0.052068219,0.052068219,0.0066,0.0066,0.045468219,816084.5890360001,0,291265.7769179306,524818.8121180695,0,0,0,0,0,0,0,0,0,0,0,0.05750894222701374,1877.2864593291033,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,1.2759767238687474,0.27915817456880104,1.6397780006920837,0.17024144393386162,1,2494.1835292695655,32777.91679197128,5580.1598838091595,7413.8620686911645,50635.03490770764,67274.26677116074,0,0
CHN,wnd,2021,240982.38908182792,53335.942483883424,53335.942483883424,0.221327138,0.977327371,0.051902689,0.051902689,0.0074,0.0074,0.044502689,816084.5890360001,0,291265.7769179306,524818.8121180695,0,0,0,0,0,0,0,0,0,0,0,0.06535589962173714,2133.437699355337,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,1.2719202681043975,0.2802928672145267,1.6397780006920837,0.1709334233635446,1,9639.295563273117,32777.91679197128,5602.841527977064,25314.751632387095,56805.34631250515,256657.84515094192,0,0
CHN,sol,2021,283608.4368943719,36570.13663468487,36570.13663468487,0.12894587,1,0.053493613,0.053493613,0,0,0.053493613,816084.5890360001,0,291265.7769179306,524818.8121180695,0,0,0,0,0,0,0,0,0,0,0,0.044811698598405524,1462.8054653873949,819447.919799282,32777.91679197128,816084.5890360001,0.04080655863543477,1.310907236209532,0.2695753768673182,1.6397780006920837,0.16439748353346695,1,11344.337475774873,32777.91679197128,5388.6070360694475,41789.68303575328,40495.93820536693,314053.78245435026,0,0
