CountryCode,FuelType,Capacity.MW,Production.GWh,Production.MWy,RawCapacityFactor,PrimaryEnergyInputToPower.ktoe,PrimaryEnergyInputToPower.PJ,PrimaryEnergyInputToPower.MWy,PowerOutput.GWh,PowerOutput.MWy,LCOE.USD_kWh,BNEFCapacityFactor,CapEx.USD_kW,ThermalEfficiency.Je_Jth.ncv,FixedOpex.USD_kW_y,VarOpex.USD_kWh,CostOfCapital,ConstructionTime,Lifetime,RealEscalationRate,FuelPrice.kwh,FuelCost.kwhe,LCOE.Var.USD_kWh,LCOE.Fixed.USD_kWh,LCOE.TotalCalc.USD_kWh,FuelPriceGlobal,CapacityFactor,EffectiveCapacity.MW,RawThermalEfficiency,ThermalEfficiency,AvailabilityFactor
CHE,nuc,3333,25512.63,2912.400684931507,0.8738075862380759,6680,279.67824,8862.65061340525,25513,2912.442922374429,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.8738075862380759,2912.400684931507,0.32861508503182324,0.32861508503182324,0
CHE,wnd,75.2,121.6331,13.885057077625572,0.18464171645778685,10,0.41868000000000005,13.267441038031814,122,13.926940639269406,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.18464171645778685,13.885057077625572,1.0465512556508318,1,0
CHE,sol,1905.8,1943.9422,221.9112100456621,0.11643992551456717,167,6.991956,221.56626533513125,1944,221.91780821917808,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.11643992551456717,221.9112100456621,1.0015568467068265,1,0
CHE,hyd,17046,37802.28,4315.328767123287,0.25315785328659435,3008,125.938944,3990.846264239969,34983,3993.4931506849316,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.25315785328659435,4315.328767123287,1.0813066907114033,1,0
CHE,ore,0,0,0,0,1168,48.901824000000005,1549.637113242116,2771,316.324200913242,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,0,1,0
CHE,bio,361.4779223744292,3166.5466,361.4779223744292,1,151,6.322068000000001,200.33835967428038,311,35.50228310502283,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,1,361.4779223744292,1.8043370374107943,0.35,0
CHL,coa,4804.7061,29175.359,3330.5204337899545,0.6931788052114061,6673,279.38516400000003,8853.36340467863,29867,3409.4748858447488,0.072,0.8,3050,0.3238095238095238,36,0.003,0.06816,2.4,20,0,0.015738518322,0.04860424775911764,0.05160424775911764,0.04844571125066857,0.10004995900978622,4.295530593,0.6931788052114061,3330.520433789955,0.37618702424774686,0.37618702424774686,0.9
CHL,nga,4596.2315,12965.3306,1480.0605707762556,0.322016106189659,2167,90.727956,2875.0544729414937,13084,1493.607305936073,0.066,0.7,1040,0.4328223624887286,24.585,0.0025,0.06816,2.4,20,0,0.02139619185,0.0494341182534375,0.0519341182534375,0.020886512903151053,0.07282063115658857,6.974812765,0.322016106189659,1480.0605707762556,0.5147939229346122,0.5147939229346122,0.9
CHL,oil,4541.3083,1409.653,160.91929223744293,0.03543456678275794,397,16.621596,526.7174092098629,1287,146.91780821917808,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.03543456678275794,160.91929223744293,0.30551352475484056,0.30551352475484056,0
CHL,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
CHL,wnd,1530.1602,3549.6088,405.2064840182648,0.264813111737101,309,12.937212,409.963928075183,3588,409.5890410958904,0.051,0.4,1810,1,26,0,0.06816,2.4,20,0,0,0,0,0.058822577985335765,0.058822577985335765,0,0.264813111737101,405.2064840182648,0.9883954569387243,0.9883954569387243,0
CHL,sol,2273.8836,5143.3658,587.1422146118721,0.2582112007016859,449,18.798732,595.7081026076283,5218,595.662100456621,0.053,0.24,1050,1,17.5,0,0.06816,2.4,20,0,0,0,0,0.0580223572228023,0.0580223572228023,0,0.2582112007016859,587.1422146118721,0.9856206622702288,0.9856206622702288,0
CHL,hyd,6692.1611,22679.8097,2589.019372146119,0.38687343796103757,2009,84.112812,2665.428904540591,23367,2667.4657534246576,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.38687343796103757,2589.019372146119,0.9713331193098765,0.9713331193098765,0
CHL,ore,24.403424657534245,213.774,24.403424657534245,1,271,11.346228,359.5476521306621,282,32.19178082191781,0.11888888888888889,0.4388888888888889,4768.888888888889,1,48.098,6.222222222222223e-4,0.06618611111111111,2.4,20,0,0,0,6.222222222222223e-4,0.1305809137702261,0.13120313599244832,0,1,24.403424657534245,0.06787257408835999,0.06787257408835999,0
CHL,bio,1500.3275,5891.6104,672.5582648401826,0.4482743033372264,4453,186.438204,5907.991494235565,5621,641.6666666666666,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.4482743033372264,672.5582648401826,0.11383873275653808,0.11383873275653808,0
CHN,coa,1117607,4774884.286,545078.1148401826,0.48771895204681304,1141316,47784.618288000005,1514234.2735762317,4772856,544846.5753424658,0.063,0.5,570,0.37142857142857144,17.456,0.0032,0.0572,2.4,20,0,0.015738518322,0.04237293394384615,0.04557293394384615,0.015694091862429375,0.061267025806275535,4.295530593,0.48771895204681304,545078.1148401826,0.3599694739129424,0.3599694739129424,0.9
CHN,nga,46973,201878.7275,23045.516837899544,0.49061198641559073,47822,2002.2114960000001,63447.55653207574,223968,25567.12328767123,0.101,0.3,450,0.369702434625789,17.288,0.005,0.0572,2.4,20,0,0.02139619185,0.057874089662560975,0.06287408966256097,0.021984575730225303,0.08485866539278628,6.974812765,0.49061198641559073,23045.516837899544,0.3632215028840228,0.3632215028840228,0.9
CHN,oil,15000,9868.982,1126.5961187214612,0.07510640791476407,2641,110.57338800000001,3503.931178144202,10750,1227.1689497716895,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.07510640791476407,1126.5961187214612,0.3215234721927797,0.3215234721927797,0
CHN,nuc,44660,294459.09,33614.05136986302,0.752665727045746,76865,3218.18382,101980.18553883152,295000,33675.799086757994,0.068,0.85,2560,0.33,100.028,0.0066,0.06096,2.4,20,0,0,0,0.0066,0.045468218760104956,0.05206821876010496,0,0.752665727045746,33614.05136986302,0.32961355377279267,0.32961355377279267,0
CHN,wnd,184270,357267.4163,40783.951632420096,0.22132713752873553,31453,1316.874204,41730.08229692146,365800,41757.99086757991,0.05,0.28,1070,1,12.886,0.0074,0.0572,2.4,20,0,0,0,0.0074,0.04450268860111287,0.05190268860111288,0,0.22132713752873553,40783.951632420096,0.9773273712290005,0.9773273712290005,0
CHN,sol,174330,196917.2102,22479.133584474883,0.128945870386479,15289,640.119852,20284.590603046836,177200,20228.310502283104,0.053,0.16,680,1,6.795,0,0.069,2.4,20,0,0,0,0,0.0534936126723141,0.0534936126723141,0,0.128945870386479,22479.133584474886,1.1081876890874207,1,0
CHN,hyd,352590,1225535.2,139901.2785388128,0.396781753704906,103113,4317.1350840000005,136804.56477545743,1199200,136894.97716894976,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.396781753704906,139901.2785388128,1.0226360411908633,1,0
CHN,ore,26,135.909,15.514726027397261,0.5967202318229716,4726,197.86816800000003,6270.192634573835,13562,1548.1735159817351,0.11822222222222223,0.37222222222222223,4028.8888888888887,1,32.218666666666664,0.005555555555555556,0.06281277777777777,2.4,20,0,0,0,0.005555555555555556,0.11801515781375203,0.12357071336930758,0,0.5967202318229716,15.514726027397263,0.002474361942542097,1,0
CHN,bio,11871.103310502283,103990.865,11871.103310502283,1,31153,1304.3138040000001,41332.0590657805,90565,10338.470319634704,0.066,0.63,1360,0.35,10.565,0.0121,0.066,2.4,20,0,0.038437751375999994,0.10982214678857143,0.12192214678857143,0.025961561425412966,0.1478837082139844,10.49085648,1,11871.103310502283,0.2872129668548395,0.2872129668548395,0
CIV,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
CIV,nga,1182,7835.6745,894.4833904109589,0.7567541374035185,1395,58.405860000000004,1850.808024805438,7026,802.054794520548,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.7567541374035185,894.4833904109588,0.48329344719854966,0.48329344719854966,0.9
CIV,oil,100,79.377,9.061301369863013,0.09061301369863013,3,0.125604,3.9802323114095435,10,1.1415525114155252,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.09061301369863013,9.061301369863013,2.2765760038398564,0.3231939163498099,0
CIV,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
CIV,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
CIV,sol,8,0,0,0,-0,-0,-0,0,0,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.1774193548387097,1.4193548387096775,NA,1,0
CIV,hyd,879,2198.2117,250.93740867579905,0.28548055594516386,255,10.676340000000001,338.31974646981126,2962,338.12785388127855,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.28548055594516386,250.93740867579902,0.7417167082152284,0.7417167082152284,0
CIV,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
CIV,bio,120,173.2209,19.774075342465753,0.1647839611872146,50,2.0934,66.33720519015905,61,6.963470319634703,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.1647839611872146,19.774075342465753,0.29808423924074484,0.29808423924074484,0
CMR,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
CMR,nga,352,2251.6859,257.0417694063927,0.7302322994499792,642,26.879256,851.7697146416423,2341,267.23744292237444,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.7302322994499792,257.0417694063927,0.30177378343926636,0.30177378343926636,0.9
CMR,oil,368,1860.4796,212.38351598173514,0.5771291195155847,345,14.444460000000001,457.72671581209755,1203,137.32876712328766,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.5771291195155847,212.38351598173514,0.46399632934888857,0.46399632934888857,0
CMR,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
CMR,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
CMR,sol,14,14,1.5981735159817352,0.11415525114155252,2,0.083736,2.653488207606362,19,2.1689497716894977,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.11415525114155252,1.5981735159817352,0.6022915464257529,0.6022915464257529,0
CMR,hyd,732,4205.5589,480.08663242009135,0.655856055218704,432,18.086976,573.1534528429743,5023,573.4018264840182,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.655856055218704,480.08663242009135,0.8376232055111072,0.8376232055111072,0
CMR,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
CMR,bio,10,3.107,0.35468036529680363,0.035468036529680363,9,0.37681200000000004,11.940696934228633,40,4.566210045662101,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.035468036529680363,0.35468036529680363,0.029703489440393867,0.029703489440393867,0
COD,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
COD,nga,0.20198630136986304,1.7694,0.20198630136986304,1,-0,-0,-0,2,0.228310502283105,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,1,0.20198630136986304,-Inf,0.44441581862681956,0.9
COD,oil,160,5.8587,0.6688013698630136,0.004180008561643835,2,0.083736,2.653488207606362,5,0.5707762557077626,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.45,72,0.25204610593175414,0.25204610593175414,0
COD,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
COD,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
COD,sol,19,0,0,0,1,0.041868,1.326744103803181,10,1.1415525114155252,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.1774193548387097,3.370967741935484,0,1,0
COD,hyd,2765,10645.7026,1215.2628538812785,0.43951640285037197,906,37.932408,1202.0301580456821,10538,1202.9680365296804,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.43951640285037197,1215.2628538812785,1.011008622160621,1,0
COD,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
COD,bio,2.291267123287671,20.0715,2.291267123287671,1,99,4.144932,131.34766627651493,27,3.0821917808219177,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,1,2.291267123287671,0.017444292603296534,0.017444292603296534,0
COG,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
COG,nga,350,2154.975,246.00171232876713,0.702862035225049,517,21.645756000000002,685.9267016662448,2155,246.00456621004565,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.702862035225049,246.00171232876716,0.3586413996294105,0.3586413996294105,0.9
COG,oil,36,88.6822,10.123538812785387,0.2812094114662608,39,1.6328520000000002,51.74302004832407,114,13.013698630136986,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.2812094114662608,10.123538812785387,0.1956503273935454,0.1956503273935454,0
COG,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
COG,wnd,0,0,0,0,-0,-0,-0,0,0,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.3464285714285714,0,NA,1,0
COG,sol,65.75342465753425,576,65.75342465753425,1,-0,-0,-0,1,0.1141552511415525,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,1,65.75342465753425,-Inf,1,0
COG,hyd,214,1234.6927,140.94665525114155,0.6586292301455212,107,4.479876,141.9616191069404,1239,141.43835616438355,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.6586292301455212,140.94665525114155,0.9928504347711457,0.9928504347711457,0
COG,ore,0,0,0,0,-0,-0,-0,0,0,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,NA,1,0
COG,bio,0,0,0,0,-0,-0,-0,0,0,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.7718181818181818,0,NA,0.35,0
COL,coa,1657,4460.3274,509.169794520548,0.30728412463521304,1097,45.929196000000005,1455.4382818720899,4545,518.8356164383562,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.30728412463521304,509.169794520548,0.3498394956779734,0.3498394956779734,0.9
COL,nga,1797.4,12714.8863,1451.4710388127855,0.8075392449164268,2709,113.42041200000001,3594.1497772028183,11622,1326.7123287671234,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.8075392449164268,1451.4710388127855,0.4038426690004018,0.4038426690004018,0.9
COL,oil,1548,2419.6701,276.21804794520546,0.1784354314891508,647,27.088596000000003,858.4034351606583,2341,267.23744292237444,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.1784354314891508,276.21804794520546,0.32178115397861684,0.32178115397861684,0
COL,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
COL,wnd,18.4,43.4314,4.957922374429223,0.26945230295810996,4,0.167472,5.306976415212724,43,4.908675799086758,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.26945230295810996,4.957922374429223,0.9342273239084086,0.9342273239084086,0
COL,sol,84.9,10.8208,1.2352511415525116,0.014549483410512503,2,0.083736,2.653488207606362,21,2.3972602739726026,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.014549483410512503,1.2352511415525116,0.46551974039741345,0.46551974039741345,0
COL,hyd,11877.6,60705.8187,6929.887979452055,0.583441771018729,5153,215.74580400000002,6836.712366897794,59932,6841.552511415525,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.583441771018729,6929.887979452055,1.0136287161948485,1,0
COL,ore,0,0,0,0,2,0.083736,2.653488207606362,4,0.45662100456621,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.4001715309779826,0,0,1,0
COL,bio,450,1454.1136,165.99470319634702,0.36887711821410446,370,15.49116,490.895318407177,1454,165.98173515981736,0.12736363636363637,0.7718181818181818,2988.181818181818,0.35,119.96836363636363,0.007963636363636364,0.06919454545454545,2.4,20,0,0.038437751375999994,0.10982214678857143,0.11778578315220779,0.06202040526288355,0.17980618841509133,10.49085648,0.36887711821410446,165.99470319634702,0.33814684510529674,0.33814684510529674,0
CRI,coa,0,0,0,0,-0,-0,-0,0,0,0.08334375,0.6587500000000001,1793.75,0.3571428571428571,33.14321875,0.0040437500000000005,0.084074125,2.4,20,0,0.015738518322,0.04445548301433378,0.04849923301433378,0.042621987369771436,0.09112122038410522,4.295530593,0.6587500000000001,0,NA,0.3571428571428571,0.9
CRI,nga,0,0,0,0,-0,-0,-0,0,0,0.07985714285714286,0.6052380952380952,944.2857142857143,0.44441581862681956,23.860238095238095,0.0032380952380952383,0.07529066666666667,2.4,20,0,0.02139619185,0.048323340373881925,0.051561435611977166,0.02424754151851023,0.0758089771304874,6.974812765,0.6052380952380952,0,NA,0.44441581862681956,0.9
CRI,oil,571.7,146.4393,16.71681506849315,0.029240537114733515,33,1.381644,43.78255542550498,159,18.15068493150685,0.12,0.45,2330,0.3231939163498099,50,0.005,0.060685,2.4,20,0,0.03815516106,0.11805655716211765,0.12305655716211765,0.06761707995821443,0.19067363712033208,10.41372881,0.029240537114733515,16.71681506849315,0.38181451279006384,0.38181451279006384,0
CRI,nuc,0,0,0,0,-0,-0,-0,0,0,0.19177777777777777,0.9022222222222223,7644.444444444444,0.33,119.37711111111112,0.003933333333333333,0.10796111111111112,2.4,20,0,0,0,0.003933333333333333,0.17007435799231274,0.17400769132564609,0,0.9022222222222223,0,NA,0.33,0
CRI,wnd,477.8,1798.8686,205.35029680365298,0.42978295689337165,155,6.489540000000001,205.6453360894931,1799,205.36529680365297,0.063625,0.3464285714285714,1655.357142857143,1,25.751732142857144,0.002910714285714286,0.06602964285714286,2.4,20,0,0,0,0.002910714285714286,0.06503727794893172,0.067947992234646,0,0.42978295689337165,205.35029680365298,0.9985653003785521,0.9985653003785521,0
CRI,sol,5.4,16.3112,1.8620091324200911,0.34481650600372055,5,0.20934000000000003,6.633720519015907,56,6.392694063926941,0.07296774193548387,0.1774193548387097,967.0967741935484,1,16.95501612903226,0,0.07167854838709678,2.4,20,0,0,0,0,0.0770219361256934,0.0770219361256934,0,0.34481650600372055,1.8620091324200911,0.2806885106302782,0.2806885106302782,0
CRI,hyd,2373,8406.7744,959.6774429223744,0.4044152730393487,717,30.019356000000002,951.275522426881,8343,952.3972602739726,0.07433333333333333,0.6766666666666666,4293.333333333333,1,28.647000000000002,9.333333333333333e-4,0.06223833333333333,2.4,20,0,0,0,9.333333333333333e-4,0.07902643544720107,0.0799597687805344,0,0.4044152730393487,959.6774429223744,1.0088322681467286,1,0
CRI,ore,206.9,968.5717,110.56754566210046,0.534400897351863,833,34.876044,1105.17783846805,969,110.61643835616438,0.1406173835125448,0.4001715309779826,4610.524833589349,1,47.56916551459294,0.0025626984126984127,0.06664884152585765,2.4,20,0,0,0,0.0025626984126984127,0.1473904330145508,0.1499531314272492,0,0.534400897351863,110.56754566210046,0.10004502607052314,0.10004502607052314,0
